Transaction ID,Date,Order Time,Branch ID,Employee ID,Product ID,Order Type,Qty,Price
23069305,07-01-25,1:46:00 AM,971107,9711078,10011,Dine In,4,5
23069305,07-01-25,1:46:00 AM,971107,9711078,10011,Dine In,1,5
23069307,07-01-25,1:48:48 AM,971106,9711065,10017,Dine In,2,3.5
23069308,07-01-25,1:52:24 AM,962110,9711068,10021,Dine In,4,4
23069313,07-01-25,1:59:36 AM,966105,9661057,10027,Take Away,1,3.5
23069314,07-01-25,2:02:48 AM,971107,9711074,10034,Take Away,1,4
23069316,07-01-25,2:05:36 AM,200103,2001033,10020,Dine In,3,4.5
23069316,07-01-25,2:05:36 AM,200103,2001033,10024,Dine In,3,4.5
23069317,07-01-25,2:06:48 AM,965108,9651084,10035,Dine In,4,6
23069319,07-01-25,2:08:00 AM,200103,2001033,10016,Dine In,3,4
23069319,07-01-25,2:08:00 AM,200103,2001033,10019,Dine In,1,4.5
23069328,07-01-25,2:21:12 AM,971106,9711069,10013,Dine In,3,3.5
23069329,07-01-25,2:24:00 AM,966105,9661054,10024,Take Away,2,4.5
23069330,07-01-25,2:24:48 AM,966104,9661044,10005,Dine In,2,5.5
23069331,07-01-25,2:26:00 AM,971106,9711064,10032,Dine In,4,4
23069332,07-01-25,2:26:24 AM,962110,2001013,10011,Dine In,3,5
23069333,07-01-25,2:27:36 AM,200103,2001039,10011,Dine In,2,5
23069335,07-01-25,2:30:00 AM,971107,9711072,10016,Take Away,4,4
23069336,07-01-25,2:31:36 AM,200103,2001039,10015,Take Away,4,4
23069337,07-01-25,2:31:36 AM,966105,9661051,10005,Take Away,4,5.5
23069338,07-01-25,2:31:36 AM,962110,2001013,10005,Dine In,2,5.5
23069341,07-01-25,2:34:00 AM,966105,9661052,10019,Dine In,2,4.5
23069342,07-01-25,2:36:48 AM,966105,9661056,10013,Dine In,4,3.5
23069342,07-01-25,2:36:48 AM,966105,9661056,10027,Dine In,3,3.5
23069344,07-01-25,2:37:12 AM,966105,2001013,10024,Dine In,1,4.5
23069345,07-01-25,2:40:00 AM,974109,9741096,10021,Dine In,4,4
23069346,07-01-25,2:41:12 AM,971106,9711064,10040,Dine In,1,5
23069347,07-01-25,2:42:24 AM,971106,9711065,10026,Dine In,4,3
23069350,07-01-25,2:45:36 AM,200101,2001013,10006,Dine In,2,5.5
23069350,07-01-25,2:45:36 AM,200101,2001013,10021,Dine In,1,4
23069352,07-01-25,2:48:00 AM,965108,9651088,10017,Take Away,3,3.5
23069353,07-01-25,2:52:00 AM,971107,9711072,10017,Dine In,4,3.5
23069355,07-01-25,2:52:24 AM,200101,2001018,10020,Take Away,3,4.5
23069355,07-01-25,2:52:00 AM,200101,2001018,10026,Take Away,4,3
23069355,07-01-25,2:52:00 AM,200101,2001018,10027,Take Away,3,3.5
23069356,07-01-25,2:52:48 AM,200101,2001015,10013,Dine In,2,3.5
23069356,07-01-25,2:52:48 AM,200101,2001015,10020,Dine In,4,4.5
23069356,07-01-25,2:52:48 AM,200101,2001015,10021,Dine In,4,4
23069358,07-01-25,2:54:48 AM,966104,9661041,10006,Dine In,4,5.5
23069359,07-01-25,2:56:00 AM,200101,2001013,10015,Dine In,4,4
23069361,07-01-25,2:57:36 AM,971106,9711062,10019,Dine In,2,4.5
23069362,07-01-25,2:59:36 AM,971106,9711065,10005,Take Away,2,5.5
23069364,07-01-25,3:04:24 AM,971107,9711075,10011,Dine In,3,5
23069366,07-01-25,3:06:48 AM,971107,9711072,10015,Dine In,2,4
23069367,07-01-25,3:08:48 AM,974109,9741093,10015,Dine In,2,4
23069369,07-01-25,3:11:12 AM,962110,9621106,10020,Take Away,4,4.5
23069370,07-01-25,3:11:36 AM,200103,2001036,10018,Take Away,3,4
23069371,07-01-25,3:14:24 AM,966105,9661051,10013,Take Away,1,3.5
23069377,07-01-25,3:21:36 AM,971107,9711073,10011,Dine In,3,5
23069378,07-01-25,3:23:36 AM,200101,2001015,10016,Dine In,1,4
23069379,07-01-25,3:26:00 AM,962110,9711067,10003,Dine In,4,4.5
23069379,07-01-25,3:26:00 AM,962110,9711067,10005,Dine In,4,5.5
23069380,07-01-25,3:26:48 AM,200103,2001033,10019,Take Away,4,4.5
23069385,07-01-25,3:34:24 AM,971107,9711074,10017,Take Away,4,3.5
23069386,07-01-25,3:34:48 AM,971106,9711069,10019,Dine In,1,4.5
23069389,07-01-25,3:37:36 AM,966105,9661054,10017,Dine In,2,3.5
23069389,07-01-25,3:37:36 AM,966105,9661054,10018,Dine In,2,4
23069389,07-01-25,3:37:36 AM,966105,9661054,10021,Dine In,2,4
23069391,07-01-25,3:38:24 AM,200103,2001035,10036,Dine In,3,6
23069392,07-01-25,3:40:24 AM,200103,2001036,10035,Dine In,4,6
23069394,07-01-25,3:41:12 AM,966104,9661041,10015,Take Away,2,4
23069396,07-01-25,3:45:36 AM,200101,2001015,10002,Take Away,3,4.5
23069397,07-01-25,3:48:24 AM,200101,2001018,10007,Take Away,4,4.5
23069397,07-01-25,3:48:24 AM,200101,2001018,10024,Take Away,4,4.5
23069399,07-01-25,3:50:00 AM,966105,2001013,10021,Dine In,4,4
23069400,07-01-25,3:50:48 AM,962110,2001013,10017,Dine In,2,3.5
23069401,07-01-25,3:51:36 AM,971107,9711075,10013,Take Away,1,3.5
23069403,07-01-25,3:52:48 AM,965108,9651081,10007,Dine In,4,4.5
23069404,07-01-25,3:57:12 AM,966105,9661051,10004,Take Away,1,5
23069534,07-01-25,7:00:24 AM,966105,9661054,10017,Dine In,3,3.5
23069540,07-01-25,7:08:48 AM,200101,2001017,10013,Dine In,1,3.5
23069541,07-01-25,7:10:48 AM,200103,2001036,10006,Take Away,3,5.5
23069542,07-01-25,7:14:48 AM,971107,9711076,10020,Dine In,1,4.5
23069550,07-01-25,7:20:24 AM,200101,2001011,10006,Dine In,3,5.5
23069551,07-01-25,7:22:24 AM,966105,9661054,10024,Take Away,1,4.5
23069553,07-01-25,7:24:24 AM,971106,9711069,10004,Take Away,3,5
23069554,07-01-25,7:24:48 AM,200103,2001033,10017,Dine In,1,3.5
23069556,07-01-25,7:32:24 AM,962110,2001013,10021,Take Away,4,4
23069557,07-01-25,7:36:24 AM,974109,9741098,10017,Dine In,3,3.5
23069558,07-01-25,7:36:48 AM,971107,2001035,10020,Dine In,1,4.5
23069559,07-01-25,7:38:24 AM,200103,2001039,10015,Take Away,3,4
23069561,07-01-25,7:44:48 AM,966104,9661041,10013,Dine In,1,3.5
23069563,07-01-25,7:47:36 AM,966104,9711071,10001,Dine In,4,4.5
23069563,07-01-25,7:47:36 AM,966104,9711071,10031,Dine In,2,4.5
23069573,07-01-25,8:05:12 AM,200101,2001017,10017,Dine In,1,3.5
23069576,07-01-25,8:12:00 AM,200103,2001031,10029,Take Away,4,4
23069577,07-01-25,8:12:24 AM,200103,2001036,10018,Dine In,2,4
23069578,07-01-25,8:12:24 AM,962110,9711067,10005,Take Away,4,5.5
23069578,07-01-25,8:12:24 AM,962110,9711067,10007,Take Away,1,4.5
23069578,07-01-25,8:12:24 AM,962110,9711067,10017,Take Away,1,3.5
23069580,07-01-25,8:18:00 AM,966104,9661042,10021,Dine In,1,4
23069581,07-01-25,8:18:48 AM,962110,2001013,10019,Dine In,1,4.5
23069584,07-01-25,8:23:36 AM,965108,9651084,10013,Dine In,2,3.5
23069584,07-01-25,8:23:36 AM,965108,9651084,10013,Dine In,3,3.5
23069586,07-01-25,8:24:48 AM,200103,2001033,10026,Dine In,2,3
23069587,07-01-25,8:27:12 AM,200101,2001011,10026,Take Away,3,3
23069588,07-01-25,8:28:00 AM,965108,9651082,10017,Dine In,1,3.5
23069588,07-01-25,8:28:00 AM,965108,9651082,10036,Dine In,4,6
23069589,07-01-25,8:30:00 AM,966104,9661042,10026,Dine In,2,3
23069592,07-01-25,8:33:12 AM,966104,9711071,10017,Dine In,1,3.5
23069598,07-01-25,8:38:48 AM,200101,2001017,10021,Take Away,2,4
23069600,07-01-25,8:46:00 AM,200101,2001017,10021,Dine In,2,4
23069602,07-01-25,8:50:00 AM,962110,9621106,10004,Dine In,2,5
23069603,07-01-25,8:50:24 AM,971107,9711075,10017,Dine In,2,3.5
23069604,07-01-25,8:52:00 AM,200101,2001015,10019,Dine In,2,4.5
23069605,07-01-25,8:56:24 AM,966105,2001013,10012,Dine In,2,4
23069606,07-01-25,9:03:36 AM,200101,2001018,10001,Dine In,1,4.5
23069606,07-01-25,9:03:36 AM,200101,2001018,10040,Dine In,4,5
23069607,07-01-25,9:04:24 AM,971106,9711067,10016,Dine In,4,4
23069609,07-01-25,9:06:48 AM,200101,2001015,10013,Take Away,3,3.5
23069610,07-01-25,9:07:12 AM,974109,9741096,10024,Dine In,3,4.5
23069611,07-01-25,9:10:00 AM,200101,2001011,10019,Dine In,2,4.5
23069611,07-01-25,9:10:00 AM,200101,2001011,10036,Dine In,1,6
23069612,07-01-25,9:10:24 AM,974109,9741097,10020,Take Away,3,4.5
23069612,07-01-25,9:10:24 AM,974109,9741097,10036,Take Away,3,6
23069613,07-01-25,9:11:12 AM,200101,2001011,10019,Dine In,2,4.5
23069614,07-01-25,9:18:00 AM,962110,9711068,10024,Take Away,4,4.5
23069616,07-01-25,9:22:24 AM,971107,9711078,10020,Take Away,4,4.5
23069617,07-01-25,9:23:36 AM,965108,9651087,10011,Dine In,4,5
23069618,07-01-25,9:24:48 AM,200103,2001036,10016,Dine In,4,4
23069620,07-01-25,9:28:48 AM,966105,9661052,10013,Dine In,1,3.5
23069625,07-01-25,9:34:24 AM,971106,9711062,10019,Dine In,3,4.5
23069627,07-01-25,9:35:36 AM,974109,9711072,10021,Dine In,4,4
23069629,07-02-25,12:02:24 AM,200101,2001011,10015,Dine In,2,4
23069629,07-02-25,12:02:24 AM,200101,2001011,10024,Dine In,4,4.5
23069629,07-02-25,12:02:24 AM,200101,2001011,10034,Dine In,4,4
23069632,07-02-25,12:10:48 AM,966104,9661042,10020,Dine In,4,4.5
23069634,07-02-25,12:14:00 AM,966104,9661045,10015,Dine In,1,4
23069635,07-02-25,12:16:48 AM,200101,2001014,10011,Dine In,3,5
23069637,07-02-25,12:19:12 AM,965108,9651085,10013,Dine In,4,3.5
23069639,07-02-25,12:25:12 AM,974109,9741093,10013,Dine In,2,3.5
23069639,07-02-25,12:25:12 AM,974109,9741093,10021,Dine In,2,4
23069641,07-02-25,12:28:48 AM,971106,9711069,10017,Dine In,3,3.5
23069644,07-02-25,12:40:24 AM,965108,9651087,10017,Dine In,2,3.5
23069645,07-02-25,12:43:12 AM,971107,9711072,10002,Dine In,1,4.5
23069647,07-02-25,12:46:48 AM,962110,9711068,10007,Dine In,1,4.5
23069647,07-02-25,12:46:48 AM,962110,9711068,10029,Dine In,1,4
23069650,07-02-25,12:50:24 AM,200101,2001013,10005,Dine In,3,5.5
23069651,07-02-25,12:50:48 AM,965108,9651082,10027,Take Away,3,3.5
23069652,07-02-25,12:50:48 AM,965108,9651087,10013,Dine In,3,3.5
23069652,07-02-25,12:50:24 AM,965108,9651087,10016,Dine In,1,4
23069652,07-02-25,12:50:48 AM,965108,9651087,10021,Dine In,3,4
23069653,07-02-25,12:52:00 AM,966104,9661045,10016,Take Away,2,4
23069653,07-02-25,12:52:00 AM,966104,9661045,10017,Take Away,4,3.5
23069659,07-02-25,1:06:00 AM,974109,9711072,10018,Take Away,4,4
23069661,07-02-25,1:12:24 AM,966104,9661045,10036,Dine In,2,6
23069663,07-02-25,1:12:48 AM,971107,9711075,10011,Dine In,4,5
23069664,07-02-25,1:18:24 AM,971107,9711074,10024,Dine In,2,4.5
23069667,07-02-25,1:23:36 AM,966105,9661056,10033,Dine In,2,4
23069670,07-02-25,1:30:00 AM,200101,2001018,10015,Take Away,2,4
23069671,07-02-25,1:34:48 AM,971107,9711075,10016,Dine In,4,4
23069673,07-02-25,1:36:48 AM,966104,9661042,10016,Dine In,1,4
23069674,07-02-25,1:43:36 AM,200101,2001013,10011,Dine In,2,5
23069674,07-02-25,1:43:12 AM,200101,2001013,10013,Dine In,4,3.5
23069675,07-02-25,1:43:12 AM,200103,2001033,10026,Dine In,4,3
23069675,07-02-25,1:43:36 AM,200103,2001033,10036,Dine In,3,6
23069676,07-02-25,1:44:48 AM,971107,2001035,10004,Dine In,3,5
23069677,07-02-25,1:44:24 AM,971106,9711067,10026,Dine In,4,3
23069679,07-02-25,1:44:48 AM,974109,9711072,10013,Dine In,3,3.5
23069683,07-02-25,1:48:00 AM,966105,9661054,10026,Dine In,4,3
23069685,07-02-25,1:52:24 AM,971107,9711075,10013,Dine In,4,3.5
23069685,07-02-25,1:52:24 AM,971107,9711075,10024,Dine In,2,4.5
23069687,07-02-25,2:03:12 AM,966105,9661054,10024,Dine In,4,4.5
23069689,07-02-25,2:04:24 AM,200101,2001011,10006,Take Away,1,5.5
23069690,07-02-25,2:04:48 AM,965108,9651085,10019,Dine In,3,4.5
23069690,07-02-25,2:04:48 AM,965108,9651085,10019,Dine In,3,4.5
23069691,07-02-25,2:05:36 AM,200103,2001033,10031,Dine In,4,4.5
23069692,07-02-25,2:10:48 AM,966104,9661043,10033,Dine In,4,4
23069695,07-02-25,2:14:00 AM,966104,9661043,10013,Dine In,3,3.5
23069696,07-02-25,2:14:00 AM,966105,9661057,10017,Dine In,2,3.5
23069696,07-02-25,2:14:00 AM,966105,9661057,10018,Dine In,2,4
23069698,07-02-25,2:16:48 AM,974109,9741093,10017,Take Away,2,3.5
23069702,07-02-25,2:27:36 AM,971107,9711073,10017,Dine In,2,3.5
23069705,07-02-25,2:30:48 AM,966105,9661051,10015,Take Away,4,4
23069705,07-02-25,2:30:48 AM,966105,9661051,10026,Take Away,4,3
23069705,07-02-25,2:30:48 AM,966105,9661051,10026,Take Away,4,3
23069706,07-02-25,2:32:00 AM,966104,9661044,10016,Take Away,3,4
23069706,07-02-25,2:32:00 AM,966104,9661044,10017,Take Away,2,3.5
23069707,07-02-25,2:33:36 AM,200101,2001013,10013,Take Away,4,3.5
23069709,07-02-25,2:37:36 AM,200103,2001031,10019,Dine In,1,4.5
23069710,07-02-25,2:37:36 AM,965108,9651084,10019,Take Away,3,4.5
23069710,07-02-25,2:37:36 AM,965108,9651084,10029,Take Away,4,4
23069711,07-02-25,2:39:12 AM,966104,9711071,10004,Dine In,3,5
23069715,07-02-25,2:45:12 AM,966104,9661042,10017,Dine In,4,3.5
23069721,07-02-25,2:51:36 AM,971107,9711072,10004,Take Away,3,5
23069724,07-02-25,2:55:36 AM,965108,2001039,10018,Take Away,3,4
23069725,07-02-25,2:56:24 AM,971107,9711071,10027,Take Away,2,3.5
23069726,07-02-25,2:58:48 AM,200101,2001014,10019,Take Away,1,4.5
23069727,07-02-25,3:00:00 AM,971107,9711071,10017,Dine In,4,3.5
23069727,07-02-25,3:00:00 AM,971107,9711071,10020,Dine In,4,4.5
23069729,07-02-25,3:03:36 AM,966104,9661043,10024,Take Away,4,4.5
23069730,07-02-25,3:03:36 AM,966105,9661051,10006,Dine In,1,5.5
23069730,07-02-25,3:03:36 AM,966105,9661051,10011,Dine In,4,5
23069732,07-02-25,3:06:24 AM,200103,2001039,10015,Take Away,1,4
23069732,07-02-25,3:06:24 AM,200103,2001039,10027,Take Away,2,3.5
23069734,07-02-25,3:11:36 AM,971106,9711062,10024,Take Away,2,4.5
23069737,07-02-25,3:13:36 AM,966105,9661056,10015,Dine In,3,4
23069737,07-02-25,3:13:36 AM,966105,9661056,10016,Dine In,4,4
23069740,07-02-25,3:16:24 AM,966105,9661051,10019,Dine In,1,4.5
23069741,07-02-25,3:16:48 AM,971106,9711069,10012,Dine In,3,4
23069745,07-02-25,3:23:12 AM,971107,9711074,10024,Dine In,4,4.5
23069748,07-02-25,3:24:00 AM,965108,9651087,10020,Dine In,3,4.5
23069749,07-02-25,3:24:00 AM,965108,9651088,10018,Dine In,3,4
23069751,07-02-25,3:27:12 AM,974109,9741098,10021,Dine In,1,4
23069751,07-02-25,3:27:12 AM,974109,9741098,10035,Dine In,3,6
23069752,07-02-25,3:27:12 AM,966104,9661044,10024,Dine In,1,4.5
23069753,07-02-25,3:28:48 AM,965108,9651087,10005,Dine In,2,5.5
23069753,07-02-25,3:28:24 AM,965108,9651087,10016,Dine In,3,4
23069753,07-02-25,3:28:24 AM,965108,9651087,10026,Dine In,2,3
23069755,07-02-25,3:29:36 AM,974109,9741097,10034,Dine In,1,4
23069756,07-02-25,3:30:00 AM,200101,2001017,10019,Dine In,4,4.5
23069757,07-02-25,3:30:24 AM,971107,2001035,10015,Dine In,2,4
23069758,07-02-25,3:33:12 AM,966105,9661054,10016,Dine In,2,4
23069761,07-02-25,3:36:00 AM,966105,9661057,10018,Dine In,4,4
23069762,07-02-25,3:38:00 AM,965108,9651082,10020,Dine In,3,4.5
23069763,07-02-25,3:42:48 AM,965108,9651087,10020,Take Away,4,4.5
23069764,07-02-25,3:43:36 AM,971107,9711073,10017,Take Away,3,3.5
23069766,07-02-25,3:47:36 AM,974109,9741096,10016,Dine In,4,4
23069769,07-02-25,3:50:24 AM,971106,9711067,10024,Dine In,3,4.5
23069770,07-02-25,3:50:24 AM,966105,2001013,10013,Dine In,2,3.5
23069896,07-02-25,7:02:00 AM,962110,9621106,10003,Take Away,2,4.5
23069897,07-02-25,7:06:48 AM,965108,9651082,10001,Dine In,1,4.5
23069897,07-02-25,7:06:00 AM,965108,9651082,10026,Dine In,2,3
23069898,07-02-25,7:06:24 AM,971107,9711076,10005,Dine In,1,5.5
23069901,07-02-25,7:08:24 AM,974109,9741096,10029,Dine In,2,4
23069902,07-02-25,7:08:48 AM,962110,9711067,10018,Take Away,4,4
23069905,07-02-25,7:13:36 AM,971107,9711072,10017,Take Away,2,3.5
23069908,07-02-25,7:22:24 AM,971107,9711072,10026,Dine In,1,3
23069909,07-02-25,7:23:12 AM,200101,2001018,10035,Dine In,1,6
23069910,07-02-25,7:24:24 AM,200103,2001035,10019,Dine In,2,4.5
23069914,07-02-25,7:29:12 AM,965108,2001039,10019,Dine In,3,4.5
23069915,07-02-25,7:29:36 AM,200101,2001013,10003,Dine In,3,4.5
23069915,07-02-25,7:29:36 AM,200101,2001013,10015,Dine In,2,4
23069918,07-02-25,7:30:48 AM,966105,9661054,10016,Dine In,3,4
23069922,07-02-25,7:34:48 AM,200101,2001014,10016,Dine In,3,4
23069922,07-02-25,7:34:48 AM,200101,2001014,10017,Dine In,3,3.5
23069923,07-02-25,7:35:36 AM,971106,9711069,10026,Take Away,1,3
23069924,07-02-25,7:38:24 AM,966104,9711071,10020,Dine In,4,4.5
23069925,07-02-25,7:39:12 AM,966105,9661054,10026,Dine In,2,3
23069925,07-02-25,7:39:12 AM,966105,9661054,10026,Dine In,4,3
23069925,07-02-25,7:39:12 AM,966105,9661054,10027,Dine In,4,3.5
23069927,07-02-25,7:44:00 AM,971106,9711065,10024,Dine In,2,4.5
23069930,07-02-25,7:52:00 AM,962110,9711068,10005,Dine In,2,5.5
23069937,07-02-25,8:10:24 AM,200101,2001013,10033,Dine In,2,4
23069941,07-02-25,8:19:12 AM,971106,9711067,10011,Take Away,4,5
23069943,07-02-25,8:20:24 AM,962110,9621105,10016,Take Away,4,4
23069946,07-02-25,8:24:00 AM,200103,2001034,10024,Dine In,1,4.5
23069947,07-02-25,8:27:12 AM,971107,2001035,10018,Dine In,4,4
23069947,07-02-25,8:27:12 AM,971107,2001035,10021,Dine In,1,4
23069948,07-02-25,8:30:48 AM,966104,9661043,10026,Dine In,1,3
23069948,07-02-25,8:30:48 AM,966104,9661043,10036,Dine In,4,6
23069949,07-02-25,8:32:00 AM,200101,2001018,10020,Dine In,4,4.5
23069951,07-02-25,8:34:24 AM,971107,9711074,10026,Dine In,1,3
23069952,07-02-25,8:35:12 AM,965108,9651081,10015,Take Away,1,4
23069953,07-02-25,8:37:36 AM,971107,9711078,10020,Take Away,2,4.5
23069958,07-02-25,8:45:36 AM,971107,9711074,10012,Dine In,3,4
23069958,07-02-25,8:45:36 AM,971107,9711074,10019,Dine In,1,4.5
23069958,07-02-25,8:45:36 AM,971107,9711074,10026,Dine In,2,3
23069962,07-02-25,8:56:24 AM,971107,9711071,10019,Take Away,1,4.5
23069963,07-02-25,8:57:36 AM,971106,9711065,10011,Take Away,1,5
23069963,07-02-25,8:57:36 AM,971106,9711065,10017,Take Away,3,3.5
23069964,07-02-25,9:02:24 AM,966104,9661041,10015,Take Away,3,4
23069964,07-02-25,9:02:24 AM,966104,9661041,10015,Take Away,4,4
23069965,07-02-25,9:02:48 AM,200101,2001013,10003,Dine In,4,4.5
23069968,07-02-25,9:05:12 AM,971107,9711071,10034,Dine In,1,4
23069969,07-02-25,9:06:24 AM,966105,9661056,10005,Dine In,4,5.5
23069971,07-02-25,9:07:36 AM,971107,9711074,10021,Dine In,1,4
23069973,07-02-25,9:14:24 AM,200101,2001011,10026,Dine In,4,3
23069974,07-02-25,9:14:48 AM,974109,9711072,10032,Dine In,4,4
23069975,07-02-25,9:14:24 AM,962110,2001013,10018,Dine In,4,4
23069975,07-02-25,9:14:48 AM,962110,2001013,10033,Dine In,4,4
23069976,07-02-25,9:15:12 AM,966105,2001013,10005,Dine In,3,5.5
23069978,07-02-25,9:16:48 AM,200101,2001013,10016,Take Away,3,4
23069978,07-02-25,9:16:48 AM,200101,2001013,10019,Take Away,3,4.5
23069979,07-02-25,9:20:00 AM,200101,2001014,10006,Dine In,1,5.5
23069980,07-02-25,9:20:48 AM,971107,9711071,10002,Dine In,3,4.5
23069980,07-02-25,9:20:48 AM,971107,9711071,10027,Dine In,3,3.5
23069981,07-02-25,9:22:00 AM,966105,9661051,10017,Dine In,3,3.5
23069981,07-02-25,9:22:00 AM,966105,9661051,10019,Dine In,3,4.5
23069982,07-02-25,9:22:24 AM,966104,9661045,10015,Dine In,2,4
23069982,07-02-25,9:22:24 AM,966104,9661045,10017,Dine In,1,3.5
23069984,07-02-25,9:27:36 AM,200103,2001036,10011,Dine In,1,5
23069985,07-02-25,9:28:00 AM,965108,2001039,10035,Dine In,2,6
23069986,07-02-25,9:28:24 AM,974109,9741093,10005,Take Away,4,5.5
23069986,07-02-25,9:28:24 AM,974109,9741093,10026,Take Away,1,3
23069990,07-02-25,9:33:12 AM,200101,2001015,10013,Dine In,4,3.5
23069991,07-02-25,9:33:36 AM,966104,9711071,10018,Dine In,3,4
23069991,07-02-25,9:33:36 AM,966104,9711071,10026,Dine In,3,3
23069992,07-03-25,12:01:12 AM,966104,9661045,10019,Dine In,4,4.5
23069997,07-03-25,12:06:00 AM,965108,9651085,10005,Dine In,1,5.5
23070000,07-03-25,12:09:36 AM,965108,2001039,10011,Take Away,4,5
23070000,07-03-25,12:09:36 AM,965108,2001039,10013,Take Away,2,3.5
23070002,07-03-25,12:11:36 AM,966104,9661044,10007,Take Away,4,4.5
23070002,07-03-25,12:11:12 AM,966104,9661044,10021,Take Away,3,4
23070004,07-03-25,12:11:12 AM,200101,2001017,10016,Dine In,3,4
23070010,07-03-25,12:21:36 AM,200101,2001013,10018,Dine In,2,4
23070012,07-03-25,12:25:36 AM,966105,2001013,10027,Dine In,2,3.5
23070015,07-03-25,12:30:24 AM,971106,9711064,10002,Dine In,2,4.5
23070016,07-03-25,12:31:12 AM,966104,9661044,10005,Dine In,1,5.5
23070016,07-03-25,12:31:12 AM,966104,9661044,10013,Dine In,2,3.5
23070019,07-03-25,12:33:36 AM,966105,9661051,10013,Dine In,2,3.5
23070019,07-03-25,12:33:36 AM,966105,9661051,10016,Dine In,4,4
23070020,07-03-25,12:36:24 AM,200103,2001034,10017,Take Away,4,3.5
23070020,07-03-25,12:36:24 AM,200103,2001034,10026,Take Away,4,3
23070022,07-03-25,12:38:24 AM,971107,9711073,10029,Dine In,3,4
23070026,07-03-25,12:48:48 AM,966104,9661042,10026,Dine In,4,3
23070028,07-03-25,12:51:36 AM,971107,9711075,10035,Dine In,2,6
23070031,07-03-25,12:58:24 AM,971106,9711068,10012,Dine In,3,4
23070032,07-03-25,12:58:24 AM,966104,9661042,10018,Dine In,4,4
23070034,07-03-25,1:01:36 AM,971107,2001035,10011,Dine In,2,5
23070037,07-03-25,1:09:36 AM,965108,9651081,10007,Take Away,3,4.5
23070038,07-03-25,1:09:36 AM,200101,2001014,10013,Dine In,4,3.5
23070039,07-03-25,1:10:48 AM,966104,9661044,10027,Take Away,4,3.5
23070040,07-03-25,1:12:00 AM,200103,2001035,10026,Take Away,1,3
23070042,07-03-25,1:14:00 AM,971106,9711064,10018,Dine In,2,4
23070047,07-03-25,1:19:36 AM,971107,9711076,10035,Take Away,2,6
