Transaction ID,Date,Order Time,Branch ID,Employee ID,Product ID,Order Type,Qty,Price
23104444,10-01-25,1:44:48 AM,965108,9651081,10032,Dine In,3,4
23104445,10-01-25,1:48:24 AM,962110,9711067,10024,Dine In,4,4.5
23104445,10-01-25,1:48:24 AM,962110,9711067,10032,Dine In,2,4
23104448,10-01-25,1:56:24 AM,966105,2001013,10017,Dine In,1,3.5
23104459,10-01-25,2:16:00 AM,966104,9661045,10026,Take Away,4,3
23104461,10-01-25,2:18:00 AM,200103,2001033,10017,Take Away,1,3.5
23104463,10-01-25,2:23:12 AM,971107,9711074,10017,Take Away,2,3.5
23104463,10-01-25,2:23:12 AM,971107,9711074,10036,Take Away,2,6
23104464,10-01-25,2:25:36 AM,200101,2001015,10019,Dine In,4,4.5
23104464,10-01-25,2:25:36 AM,200101,2001015,10026,Dine In,2,3
23104465,10-01-25,2:26:24 AM,200101,2001014,10021,Dine In,1,4
23104471,10-01-25,2:35:36 AM,971106,9711068,10024,Dine In,3,4.5
23104474,10-01-25,2:40:00 AM,971107,9711071,10004,Take Away,1,5
23104474,10-01-25,2:40:24 AM,971107,9711071,10019,Take Away,2,4.5
23104474,10-01-25,2:40:00 AM,971107,9711071,10021,Take Away,4,4
23104475,10-01-25,2:40:24 AM,200101,2001013,10013,Take Away,2,3.5
23104475,10-01-25,2:40:24 AM,200101,2001013,10013,Take Away,4,3.5
23104482,10-01-25,2:51:36 AM,200103,2001039,10001,Take Away,3,4.5
23104482,10-01-25,2:51:36 AM,200103,2001039,10020,Take Away,3,4.5
23104482,10-01-25,2:51:36 AM,200103,2001039,10031,Take Away,4,4.5
23104485,10-01-25,2:55:12 AM,966104,9661041,10026,Dine In,4,3
23104486,10-01-25,2:56:24 AM,962110,9621105,10027,Dine In,3,3.5
23104489,10-01-25,3:00:00 AM,971106,9711067,10011,Take Away,4,5
23104490,10-01-25,3:06:24 AM,966104,9661044,10007,Dine In,1,4.5
23104490,10-01-25,3:06:24 AM,966104,9661044,10016,Dine In,3,4
23104495,10-01-25,3:14:00 AM,965108,9651088,10027,Take Away,1,3.5
23104496,10-01-25,3:15:12 AM,965108,9651088,10006,Take Away,4,5.5
23104496,10-01-25,3:15:12 AM,965108,9651088,10007,Take Away,4,4.5
23104501,10-01-25,3:25:36 AM,965108,9651082,10020,Take Away,4,4.5
23104502,10-01-25,3:26:48 AM,971107,2001035,10019,Dine In,3,4.5
23104502,10-01-25,3:26:48 AM,971107,2001035,10021,Dine In,2,4
23104504,10-01-25,3:29:12 AM,971106,9711064,10016,Take Away,1,4
23104506,10-01-25,3:32:24 AM,200101,2001013,10029,Dine In,1,4
23104507,10-01-25,3:35:12 AM,200103,2001033,10006,Dine In,3,5.5
23104510,10-01-25,3:38:00 AM,200101,2001017,10005,Dine In,4,5.5
23104512,10-01-25,3:39:12 AM,200101,2001015,10036,Take Away,2,6
23104513,10-01-25,3:39:36 AM,974109,9711072,10021,Take Away,2,4
23104514,10-01-25,3:41:12 AM,965108,9651087,10020,Dine In,4,4.5
23104515,10-01-25,3:42:48 AM,200101,2001017,10026,Take Away,1,3
23104518,10-01-25,3:46:48 AM,200101,2001013,10001,Dine In,2,4.5
23104521,10-01-25,3:56:24 AM,971107,2001035,10015,Dine In,4,4
23104648,10-01-25,7:03:12 AM,971107,9711072,10007,Dine In,3,4.5
23104650,10-01-25,7:05:12 AM,971106,9711065,10015,Dine In,1,4
23104653,10-01-25,7:11:12 AM,200103,2001036,10002,Take Away,3,4.5
23104653,10-01-25,7:11:12 AM,200103,2001036,10017,Take Away,4,3.5
23104654,10-01-25,7:13:12 AM,966105,9661052,10013,Dine In,1,3.5
23104654,10-01-25,7:13:12 AM,966105,9661052,10021,Dine In,2,4
23104657,10-01-25,7:15:12 AM,200103,2001035,10016,Dine In,2,4
23104657,10-01-25,7:15:12 AM,200103,2001035,10033,Dine In,4,4
23104665,10-01-25,7:22:24 AM,971106,9711065,10024,Dine In,3,4.5
23104667,10-01-25,7:26:00 AM,971107,9711072,10017,Dine In,2,3.5
23104668,10-01-25,7:32:00 AM,200101,2001015,10026,Dine In,4,3
23104671,10-01-25,7:35:36 AM,962110,9711067,10011,Dine In,2,5
23104671,10-01-25,7:35:36 AM,962110,9711067,10015,Dine In,2,4
23104672,10-01-25,7:36:24 AM,966105,9661051,10019,Dine In,2,4.5
23104673,10-01-25,7:36:24 AM,971106,9711068,10016,Dine In,2,4
23104673,10-01-25,7:36:24 AM,971106,9711068,10034,Dine In,3,4
23104674,10-01-25,7:38:24 AM,200101,2001018,10019,Dine In,1,4.5
23104674,10-01-25,7:38:24 AM,200101,2001018,10031,Dine In,2,4.5
23104691,10-01-25,8:01:36 AM,974109,9741095,10017,Take Away,2,3.5
23104693,10-01-25,8:02:24 AM,966105,9661057,10004,Dine In,4,5
23104694,10-01-25,8:03:36 AM,962110,9621105,10020,Dine In,3,4.5
23104694,10-01-25,8:03:36 AM,962110,9621105,10026,Dine In,3,3
23104695,10-01-25,8:05:36 AM,965108,9651085,10013,Dine In,4,3.5
23104696,10-01-25,8:07:12 AM,966105,9661056,10007,Dine In,2,4.5
23104699,10-01-25,8:11:36 AM,200103,2001033,10011,Dine In,3,5
23104703,10-01-25,8:16:48 AM,966104,9711071,10017,Dine In,1,3.5
23104703,10-01-25,8:16:48 AM,966104,9711071,10035,Dine In,4,6
23104706,10-01-25,8:21:12 AM,966105,9661051,10013,Dine In,4,3.5
23104710,10-01-25,8:25:36 AM,966105,9661057,10002,Dine In,2,4.5
23104713,10-01-25,8:26:48 AM,971107,9711073,10012,Dine In,1,4
23104713,10-01-25,8:26:48 AM,971107,9711073,10021,Dine In,4,4
23104714,10-01-25,8:28:24 AM,971106,9711064,10016,Take Away,2,4
23104716,10-01-25,8:36:48 AM,966105,2001013,10019,Dine In,1,4.5
23104717,10-01-25,8:42:00 AM,965108,9651081,10003,Dine In,4,4.5
23104717,10-01-25,8:42:00 AM,965108,9651081,10026,Dine In,1,3
23104720,10-01-25,8:46:24 AM,200101,2001014,10018,Take Away,3,4
23104721,10-01-25,8:46:48 AM,200101,2001011,10004,Take Away,2,5
23104726,10-01-25,8:52:48 AM,971106,9711067,10005,Dine In,4,5.5
23104727,10-01-25,8:54:24 AM,965108,9651084,10020,Dine In,3,4.5
23104728,10-01-25,8:55:12 AM,971107,9711071,10032,Take Away,3,4
23104729,10-01-25,8:56:00 AM,966105,9661052,10027,Dine In,3,3.5
23104730,10-01-25,8:58:00 AM,200101,2001011,10015,Dine In,3,4
23104730,10-01-25,8:58:00 AM,200101,2001011,10032,Dine In,4,4
23104731,10-01-25,9:00:00 AM,962110,2001013,10020,Dine In,1,4.5
23104735,10-01-25,9:06:24 AM,971107,9711075,10017,Dine In,2,3.5
23104737,10-01-25,9:08:24 AM,974109,9741098,10011,Dine In,1,5
23104741,10-01-25,9:16:24 AM,971106,9711065,10004,Take Away,1,5
23104744,10-01-25,9:20:24 AM,971107,9711072,10019,Dine In,3,4.5
23104745,10-01-25,9:22:00 AM,971107,2001035,10007,Take Away,1,4.5
23104745,10-01-25,9:22:00 AM,971107,2001035,10018,Take Away,1,4
23104746,10-01-25,9:24:48 AM,971107,9711071,10007,Dine In,3,4.5
23104746,10-01-25,9:24:00 AM,971107,9711071,10019,Dine In,4,4.5
23104750,10-01-25,9:27:36 AM,971106,9711068,10024,Take Away,2,4.5
23104751,10-01-25,9:28:24 AM,962110,2001013,10040,Dine In,1,5
23104758,10-01-25,9:34:48 AM,966105,9661054,10018,Dine In,4,4
23104759,10-01-25,9:34:48 AM,965108,2001039,10012,Take Away,3,4
23104765,10-02-25,12:08:24 AM,965108,9651085,10017,Dine In,4,3.5
23104765,10-02-25,12:08:24 AM,965108,9651085,10027,Dine In,2,3.5
23104768,10-02-25,12:11:36 AM,971106,9711065,10026,Take Away,1,3
23104770,10-02-25,12:14:24 AM,200101,2001014,10024,Dine In,3,4.5
23104771,10-02-25,12:20:00 AM,200103,2001033,10015,Take Away,4,4
23104773,10-02-25,12:21:12 AM,971107,9711078,10013,Dine In,2,3.5
23104773,10-02-25,12:21:12 AM,971107,9711078,10021,Dine In,2,4
23104774,10-02-25,12:22:24 AM,966105,9661051,10002,Take Away,3,4.5
23104774,10-02-25,12:22:48 AM,966105,9661051,10015,Take Away,1,4
23104774,10-02-25,12:22:24 AM,966105,9661051,10019,Take Away,3,4.5
23104775,10-02-25,12:22:48 AM,966105,9661052,10013,Dine In,1,3.5
23104775,10-02-25,12:22:24 AM,966105,9661052,10015,Dine In,3,4
23104775,10-02-25,12:22:24 AM,966105,9661052,10019,Dine In,3,4.5
23104777,10-02-25,12:24:24 AM,966104,9661041,10005,Dine In,2,5.5
23104777,10-02-25,12:24:24 AM,966104,9661041,10027,Dine In,1,3.5
23104779,10-02-25,12:31:36 AM,966105,9661051,10016,Dine In,2,4
23104782,10-02-25,12:34:24 AM,974109,9741096,10006,Dine In,2,5.5
23104782,10-02-25,12:34:24 AM,974109,9741096,10012,Dine In,2,4
23104783,10-02-25,12:36:48 AM,966105,9661056,10013,Dine In,4,3.5
23104784,10-02-25,12:38:24 AM,966104,9661043,10017,Dine In,2,3.5
23104788,10-02-25,12:43:12 AM,200101,2001013,10004,Take Away,4,5
23104792,10-02-25,12:49:12 AM,200101,2001015,10011,Dine In,3,5
23104793,10-02-25,12:49:36 AM,965108,9651085,10013,Dine In,3,3.5
23104794,10-02-25,12:51:12 AM,971107,9711073,10017,Dine In,2,3.5
23104797,10-02-25,12:56:00 AM,966104,9661041,10017,Dine In,3,3.5
23104798,10-02-25,12:57:36 AM,966105,9661051,10011,Dine In,1,5
23104798,10-02-25,12:57:36 AM,966105,9661051,10016,Dine In,4,4
23104800,10-02-25,1:00:00 AM,966105,9661051,10016,Dine In,2,4
23104801,10-02-25,1:00:24 AM,971107,2001035,10026,Dine In,2,3
23104802,10-02-25,1:01:12 AM,962110,9621105,10017,Dine In,2,3.5
23104804,10-02-25,1:06:00 AM,966105,9661052,10005,Dine In,4,5.5
23104804,10-02-25,1:06:00 AM,966105,9661052,10013,Dine In,1,3.5
23104806,10-02-25,1:06:24 AM,965108,2001039,10017,Dine In,1,3.5
23104807,10-02-25,1:12:00 AM,965108,2001039,10016,Dine In,2,4
23104809,10-02-25,1:18:00 AM,971107,9711073,10019,Take Away,2,4.5
23104811,10-02-25,1:21:12 AM,974109,9741096,10012,Take Away,4,4
23104812,10-02-25,1:21:36 AM,971107,9711074,10020,Dine In,1,4.5
23104812,10-02-25,1:21:12 AM,971107,9711074,10021,Dine In,1,4
23104813,10-02-25,1:21:36 AM,200103,2001034,10034,Dine In,1,4
23104814,10-02-25,1:22:48 AM,966105,9661056,10015,Take Away,2,4
23104816,10-02-25,1:26:00 AM,966105,9661057,10016,Dine In,3,4
23104816,10-02-25,1:26:00 AM,966105,9661057,10029,Dine In,1,4
23104817,10-02-25,1:28:24 AM,971107,9711073,10013,Dine In,4,3.5
23104818,10-02-25,1:29:12 AM,971107,9711071,10040,Take Away,2,5
23104820,10-02-25,1:35:36 AM,974109,9741093,10012,Take Away,2,4
23104821,10-02-25,1:36:00 AM,200103,2001036,10020,Dine In,4,4.5
23104824,10-02-25,1:40:00 AM,971106,9711062,10013,Take Away,4,3.5
23104827,10-02-25,1:44:24 AM,971107,9711072,10024,Dine In,2,4.5
23104828,10-02-25,1:44:48 AM,971106,9711068,10017,Take Away,1,3.5
23104831,10-02-25,1:48:24 AM,200103,2001031,10026,Dine In,4,3
23104833,10-02-25,1:50:24 AM,971107,9711074,10027,Dine In,4,3.5
23104837,10-02-25,1:58:48 AM,965108,9651082,10026,Take Away,2,3
23104842,10-02-25,2:03:12 AM,200101,2001011,10024,Dine In,4,4.5
23104843,10-02-25,2:03:12 AM,200101,2001018,10007,Dine In,4,4.5
23104846,10-02-25,2:06:24 AM,971107,9711072,10017,Take Away,4,3.5
23104847,10-02-25,2:09:36 AM,971107,9711073,10015,Dine In,1,4
23104847,10-02-25,2:09:36 AM,971107,9711073,10019,Dine In,4,4.5
23104854,10-02-25,2:21:12 AM,200103,2001031,10006,Dine In,4,5.5
23104857,10-02-25,2:29:12 AM,966105,9661057,10026,Dine In,2,3
23104858,10-02-25,2:29:36 AM,971107,9711073,10015,Dine In,4,4
23104860,10-02-25,2:32:24 AM,971107,9711074,10012,Dine In,1,4
23104860,10-02-25,2:32:00 AM,971107,9711074,10026,Dine In,1,3
23104865,10-02-25,2:36:48 AM,200101,2001013,10018,Dine In,1,4
23104866,10-02-25,2:38:00 AM,200101,2001015,10021,Dine In,3,4
23104868,10-02-25,2:46:00 AM,971106,9711065,10016,Take Away,2,4
23104869,10-02-25,2:47:36 AM,971107,9711072,10029,Dine In,4,4
23104874,10-02-25,2:50:00 AM,200101,2001015,10011,Dine In,4,5
23104874,10-02-25,2:50:24 AM,200101,2001015,10016,Dine In,4,4
23104874,10-02-25,2:50:24 AM,200101,2001015,10019,Dine In,4,4.5
23104875,10-02-25,2:50:24 AM,966104,9661042,10011,Dine In,4,5
23104875,10-02-25,2:50:00 AM,966104,9661042,10026,Dine In,4,3
23104876,10-02-25,2:50:48 AM,971106,9711064,10006,Dine In,4,5.5
23104876,10-02-25,2:50:48 AM,971106,9711064,10024,Dine In,1,4.5
23104877,10-02-25,2:52:24 AM,962110,9621102,10032,Dine In,4,4
23104878,10-02-25,2:52:48 AM,962110,9621102,10018,Take Away,1,4
23104880,10-02-25,2:54:48 AM,965108,9651088,10029,Dine In,2,4
23104880,10-02-25,2:54:00 AM,965108,9651088,10031,Dine In,2,4.5
23104881,10-02-25,2:54:48 AM,200103,2001034,10015,Dine In,3,4
23104881,10-02-25,2:54:48 AM,200103,2001034,10016,Dine In,2,4
23104881,10-02-25,2:54:00 AM,200103,2001034,10020,Dine In,2,4.5
23104884,10-02-25,2:55:36 AM,200103,2001034,10015,Dine In,3,4
23104884,10-02-25,2:55:36 AM,200103,2001034,10016,Dine In,1,4
23104884,10-02-25,2:55:36 AM,200103,2001034,10017,Dine In,1,3.5
23104885,10-02-25,2:56:24 AM,200101,2001018,10021,Dine In,2,4
23104885,10-02-25,2:56:24 AM,200101,2001018,10032,Dine In,3,4
23104889,10-02-25,3:03:12 AM,974109,9711072,10003,Take Away,1,4.5
23104890,10-02-25,3:07:36 AM,966105,9661052,10021,Take Away,3,4
23104891,10-02-25,3:09:12 AM,966105,9661057,10035,Dine In,4,6
23104892,10-02-25,3:10:24 AM,962110,2001013,10029,Dine In,2,4
23104893,10-02-25,3:10:24 AM,974109,9741095,10012,Dine In,1,4
23104893,10-02-25,3:10:24 AM,974109,9741095,10040,Dine In,4,5
23104894,10-02-25,3:11:36 AM,965108,9651088,10031,Take Away,4,4.5
23104895,10-02-25,3:15:36 AM,974109,9741098,10002,Dine In,4,4.5
23104896,10-02-25,3:17:36 AM,966105,9661057,10007,Dine In,1,4.5
23104897,10-02-25,3:20:00 AM,971106,9711069,10007,Take Away,1,4.5
23104898,10-02-25,3:21:12 AM,966105,9661054,10004,Dine In,3,5
23104898,10-02-25,3:21:12 AM,966105,9661054,10013,Dine In,4,3.5
23104900,10-02-25,3:23:36 AM,966105,2001013,10018,Dine In,2,4
23104902,10-02-25,3:24:00 AM,966105,9661057,10015,Dine In,3,4
23104904,10-02-25,3:25:36 AM,966105,9661056,10005,Dine In,3,5.5
23104905,10-02-25,3:25:36 AM,971107,2001035,10016,Dine In,4,4
23104906,10-02-25,3:26:00 AM,965108,9651087,10032,Dine In,4,4
23104910,10-02-25,3:42:24 AM,971106,9711069,10013,Dine In,1,3.5
23104910,10-02-25,3:42:24 AM,971106,9711069,10018,Dine In,3,4
23104911,10-02-25,3:43:12 AM,200101,2001013,10007,Dine In,3,4.5
23104912,10-02-25,3:44:24 AM,974109,9741098,10017,Dine In,4,3.5
23104914,10-02-25,3:48:24 AM,971107,9711075,10012,Dine In,1,4
23104920,10-02-25,3:59:36 AM,965108,9651087,10019,Dine In,4,4.5
23105049,10-02-25,7:03:12 AM,971106,9711068,10034,Dine In,3,4
23105056,10-02-25,7:12:48 AM,966104,9661042,10018,Take Away,1,4
23105056,10-02-25,7:12:48 AM,966104,9661042,10027,Take Away,3,3.5
23105057,10-02-25,7:14:24 AM,200103,2001031,10026,Take Away,4,3
23105059,10-02-25,7:20:24 AM,971106,9711069,10012,Dine In,3,4
23105061,10-02-25,7:22:24 AM,200101,2001013,10024,Dine In,2,4.5
23105063,10-02-25,7:24:24 AM,966105,9661051,10006,Dine In,3,5.5
23105064,10-02-25,7:26:48 AM,971107,9711071,10017,Take Away,1,3.5
23105064,10-02-25,7:26:00 AM,971107,9711071,10032,Take Away,3,4
23105065,10-02-25,7:26:48 AM,200103,2001033,10002,Dine In,1,4.5
23105065,10-02-25,7:26:00 AM,200103,2001033,10021,Dine In,2,4
23105065,10-02-25,7:26:00 AM,200103,2001033,10029,Dine In,3,4
23105066,10-02-25,7:28:00 AM,974109,9741095,10002,Dine In,3,4.5
23105066,10-02-25,7:28:00 AM,974109,9741095,10035,Dine In,3,6
23105068,10-02-25,7:29:12 AM,974109,9741095,10026,Take Away,4,3
23105069,10-02-25,7:31:12 AM,966105,9661056,10036,Dine In,4,6
23105070,10-02-25,7:31:36 AM,971107,9711073,10040,Dine In,4,5
23105073,10-02-25,7:37:12 AM,966105,9661051,10017,Dine In,2,3.5
23105073,10-02-25,7:37:12 AM,966105,9661051,10035,Dine In,1,6
23105075,10-02-25,7:45:36 AM,971107,9711073,10007,Dine In,3,4.5
23105075,10-02-25,7:45:36 AM,971107,9711073,10040,Dine In,2,5
23105076,10-02-25,7:46:00 AM,200101,2001011,10007,Dine In,1,4.5
23105076,10-02-25,7:46:00 AM,200101,2001011,10040,Dine In,2,5
23105078,10-02-25,7:47:36 AM,971106,9711067,10021,Dine In,2,4
23105078,10-02-25,7:47:36 AM,971106,9711067,10026,Dine In,2,3
23105079,10-02-25,7:49:12 AM,200101,2001017,10034,Dine In,1,4
23105079,10-02-25,7:49:12 AM,200101,2001017,10036,Dine In,3,6
23105080,10-02-25,7:49:36 AM,966104,9661043,10015,Dine In,2,4
23105082,10-02-25,7:50:24 AM,200103,2001034,10024,Dine In,3,4.5
23105092,10-02-25,8:07:36 AM,966105,9661057,10021,Take Away,4,4
23105093,10-02-25,8:10:00 AM,966104,9661041,10013,Dine In,3,3.5
23105094,10-02-25,8:12:24 AM,200103,2001036,10002,Dine In,1,4.5
23105097,10-02-25,8:19:12 AM,200103,2001034,10026,Dine In,4,3
23105098,10-02-25,8:22:24 AM,200101,2001015,10021,Dine In,1,4
23105098,10-02-25,8:22:24 AM,200101,2001015,10024,Dine In,1,4.5
23105099,10-02-25,8:24:48 AM,200103,2001033,10013,Dine In,1,3.5
23105099,10-02-25,8:24:48 AM,200103,2001033,10016,Dine In,2,4
23105101,10-02-25,8:28:00 AM,962110,2001013,10005,Take Away,4,5.5
23105101,10-02-25,8:28:24 AM,962110,2001013,10033,Take Away,2,4
23105101,10-02-25,8:28:24 AM,962110,2001013,10040,Take Away,4,5
23105102,10-02-25,8:28:24 AM,200101,2001015,10032,Take Away,2,4
23105104,10-02-25,8:29:36 AM,971107,9711072,10033,Dine In,1,4
23105107,10-02-25,8:32:24 AM,966104,9661042,10021,Dine In,4,4
23105110,10-02-25,8:38:00 AM,966104,9661045,10026,Dine In,3,3
23105112,10-02-25,8:38:48 AM,971106,9711068,10017,Dine In,1,3.5
23105112,10-02-25,8:38:48 AM,971106,9711068,10017,Dine In,3,3.5
23105115,10-02-25,8:50:48 AM,971106,9711064,10016,Dine In,1,4
23105115,10-02-25,8:50:48 AM,971106,9711064,10020,Dine In,1,4.5
23105117,10-02-25,8:51:36 AM,200101,2001011,10040,Take Away,4,5
23105118,10-02-25,8:53:12 AM,966105,9661057,10021,Dine In,1,4
23105119,10-02-25,8:53:12 AM,971106,9711062,10016,Take Away,2,4
23105120,10-02-25,8:54:24 AM,200101,2001015,10013,Dine In,2,3.5
23105121,10-02-25,8:54:24 AM,974109,9741093,10019,Take Away,3,4.5
23105121,10-02-25,8:54:00 AM,974109,9741093,10020,Take Away,2,4.5
23105122,10-02-25,8:54:48 AM,974109,9741093,10003,Take Away,4,4.5
23105123,10-02-25,8:57:36 AM,200101,2001017,10017,Dine In,1,3.5
23105123,10-02-25,8:57:36 AM,200101,2001017,10018,Dine In,1,4
23105124,10-02-25,8:57:12 AM,966104,9661045,10015,Take Away,2,4
23105125,10-02-25,8:58:24 AM,966105,2001013,10021,Dine In,1,4
23105128,10-02-25,9:00:00 AM,965108,9651088,10011,Dine In,3,5
23105129,10-02-25,9:01:12 AM,966105,9661056,10004,Dine In,2,5
23105129,10-02-25,9:01:12 AM,966105,9661056,10015,Dine In,4,4
23105129,10-02-25,9:01:12 AM,966105,9661056,10036,Dine In,3,6
23105134,10-02-25,9:14:24 AM,974109,9741096,10021,Dine In,1,4
23105135,10-02-25,9:15:36 AM,200101,2001014,10020,Dine In,2,4.5
23105135,10-02-25,9:15:36 AM,200101,2001014,10021,Dine In,3,4
23105136,10-02-25,9:16:48 AM,200101,2001018,10003,Dine In,4,4.5
23105140,10-02-25,9:27:12 AM,974109,9741096,10018,Dine In,4,4
23105140,10-02-25,9:27:12 AM,974109,9741096,10026,Dine In,3,3
23105141,10-02-25,9:27:12 AM,200103,2001031,10001,Take Away,4,4.5
23105141,10-02-25,9:27:12 AM,200103,2001031,10013,Take Away,4,3.5
23105146,10-03-25,12:01:36 AM,971107,9711073,10017,Take Away,4,3.5
23105148,10-03-25,12:06:24 AM,965108,9651088,10021,Take Away,3,4
23105152,10-03-25,12:10:00 AM,966105,9661051,10004,Take Away,2,5
23105152,10-03-25,12:10:00 AM,966105,9661051,10016,Take Away,1,4
23105155,10-03-25,12:16:48 AM,971107,9711074,10034,Dine In,1,4
23105158,10-03-25,12:26:48 AM,962110,2001013,10029,Dine In,3,4
23105160,10-03-25,12:30:00 AM,200101,2001014,10019,Take Away,4,4.5
23105161,10-03-25,12:31:36 AM,971106,9711067,10016,Dine In,3,4
23105161,10-03-25,12:31:36 AM,971106,9711067,10040,Dine In,1,5
23105162,10-03-25,12:38:48 AM,971106,9711067,10004,Dine In,1,5
23105162,10-03-25,12:38:48 AM,971106,9711067,10015,Dine In,4,4
23105166,10-03-25,12:47:36 AM,200101,2001011,10003,Dine In,1,4.5
23105168,10-03-25,12:52:00 AM,962110,9621106,10016,Dine In,4,4
23105174,10-03-25,12:56:48 AM,962110,9621106,10018,Take Away,2,4
23105175,10-03-25,12:57:12 AM,971106,9711067,10017,Take Away,4,3.5
23105177,10-03-25,12:57:12 AM,971106,9711068,10013,Dine In,3,3.5
23105177,10-03-25,12:57:12 AM,971106,9711068,10026,Dine In,2,3
23105178,10-03-25,12:58:48 AM,200103,2001035,10026,Dine In,3,3
23105178,10-03-25,12:58:48 AM,200103,2001035,10026,Dine In,4,3
23105179,10-03-25,12:59:12 AM,200101,2001013,10004,Dine In,2,5
23105179,10-03-25,12:59:12 AM,200101,2001013,10026,Dine In,3,3
23105180,10-03-25,1:00:00 AM,966104,9661041,10017,Dine In,2,3.5
23105180,10-03-25,1:00:00 AM,966104,9661041,10026,Dine In,2,3
23105180,10-03-25,1:00:00 AM,966104,9661041,10027,Dine In,4,3.5
23105185,10-03-25,1:07:36 AM,966104,9661041,10013,Take Away,4,3.5
23105188,10-03-25,1:10:24 AM,974109,9711072,10020,Dine In,3,4.5
23105189,10-03-25,1:13:12 AM,200101,2001015,10015,Dine In,1,4
23105189,10-03-25,1:13:12 AM,200101,2001015,10021,Dine In,1,4
23105190,10-03-25,1:14:48 AM,966105,9661054,10026,Dine In,1,3
23105192,10-03-25,1:16:24 AM,971106,9711062,10032,Dine In,2,4
23105193,10-03-25,1:16:24 AM,965108,9651081,10040,Dine In,2,5
23105194,10-03-25,1:19:12 AM,962110,9621106,10002,Dine In,2,4.5
23105196,10-03-25,1:21:12 AM,966104,9661045,10016,Dine In,2,4
23105199,10-03-25,1:24:00 AM,971107,9711074,10020,Dine In,3,4.5
23105200,10-03-25,1:26:00 AM,966105,9661052,10020,Dine In,1,4.5
23105201,10-03-25,1:28:48 AM,962110,2001013,10026,Dine In,2,3
23105202,10-03-25,1:32:00 AM,966105,2001013,10007,Take Away,4,4.5
