Transaction ID,Date,Order Time,Branch ID,Employee ID,Product ID,Order Type,Qty,Price
23000074,01-01-25,1:46:00 AM,971107,9711076,10020,Take Away,3,4.5
23000074,01-01-25,1:46:00 AM,971107,9711076,10031,Take Away,2,4.5
23000075,01-01-25,1:48:00 AM,200101,2001011,10005,Dine In,4,5.5
23000077,01-01-25,1:52:00 AM,971107,9711071,10019,Take Away,2,4.5
23000077,01-01-25,1:52:00 AM,971107,9711071,10027,Take Away,4,3.5
23000079,01-01-25,1:55:12 AM,962110,2001013,10019,Dine In,3,4.5
23000080,01-01-25,2:03:36 AM,971107,9711078,10018,Dine In,3,4
23000081,01-01-25,2:03:36 AM,962110,2001013,10021,Take Away,2,4
23000082,01-01-25,2:03:36 AM,200101,2001015,10040,Dine In,3,5
23000084,01-01-25,2:07:12 AM,965108,9651087,10017,Dine In,4,3.5
23000085,01-01-25,2:07:12 AM,965108,9651081,10003,Dine In,1,4.5
23000086,01-01-25,2:10:24 AM,966105,9661056,10026,Dine In,2,3
23000088,01-01-25,2:15:36 AM,971107,2001035,10011,Dine In,2,5
23000088,01-01-25,2:15:36 AM,971107,2001035,10017,Dine In,2,3.5
23000091,01-01-25,2:16:48 AM,966105,9661057,10029,Dine In,3,4
23000092,01-01-25,2:17:36 AM,966105,2001013,10016,Dine In,3,4
23000096,01-01-25,2:23:36 AM,200103,2001031,10019,Take Away,3,4.5
23000098,01-01-25,2:28:24 AM,965108,9651085,10036,Take Away,3,6
23000102,01-01-25,2:33:36 AM,971107,9711072,10016,Take Away,1,4
23000102,01-01-25,2:33:36 AM,971107,9711072,10027,Take Away,3,3.5
23000103,01-01-25,2:34:00 AM,971107,9711073,10026,Take Away,3,3
23000104,01-01-25,2:34:00 AM,974109,9741096,10015,Dine In,1,4
23000114,01-01-25,2:46:48 AM,962110,9711067,10020,Dine In,3,4.5
23000114,01-01-25,2:46:48 AM,962110,9711067,10024,Dine In,1,4.5
23000116,01-01-25,2:52:00 AM,962110,9711068,10018,Take Away,2,4
23000117,01-01-25,2:52:48 AM,974109,9741093,10032,Take Away,3,4
23000118,01-01-25,2:53:36 AM,966105,9661052,10017,Dine In,1,3.5
23000118,01-01-25,2:53:36 AM,966105,9661052,10035,Dine In,3,6
23000119,01-01-25,2:54:24 AM,971107,9711078,10002,Dine In,2,4.5
23000120,01-01-25,2:54:24 AM,974109,9741096,10001,Dine In,1,4.5
23000120,01-01-25,2:54:24 AM,974109,9741096,10021,Dine In,1,4
23000121,01-01-25,2:56:00 AM,200101,2001013,10015,Dine In,1,4
23000121,01-01-25,2:56:00 AM,200101,2001013,10018,Dine In,1,4
23000121,01-01-25,2:56:00 AM,200101,2001013,10027,Dine In,2,3.5
23000123,01-01-25,2:57:12 AM,966104,9661045,10015,Dine In,1,4
23000125,01-01-25,3:00:00 AM,965108,9651085,10017,Dine In,1,3.5
23000126,01-01-25,3:00:24 AM,971107,9711075,10019,Dine In,1,4.5
23000126,01-01-25,3:00:24 AM,971107,9711075,10027,Dine In,2,3.5
23000127,01-01-25,3:00:48 AM,971106,9711065,10003,Dine In,4,4.5
23000127,01-01-25,3:00:48 AM,971106,9711065,10016,Dine In,2,4
23000128,01-01-25,3:04:00 AM,971107,9711073,10017,Dine In,3,3.5
23000128,01-01-25,3:04:00 AM,971107,9711073,10021,Dine In,3,4
23000131,01-01-25,3:06:24 AM,971107,9711076,10020,Dine In,2,4.5
23000136,01-01-25,3:13:36 AM,966104,9711071,10015,Dine In,3,4
23000137,01-01-25,3:14:00 AM,971107,9711074,10013,Dine In,4,3.5
23000142,01-01-25,3:24:48 AM,962110,9621105,10004,Take Away,3,5
23000143,01-01-25,3:25:36 AM,962110,9711067,10012,Dine In,4,4
23000143,01-01-25,3:25:36 AM,962110,9711067,10020,Dine In,3,4.5
23000144,01-01-25,3:25:36 AM,971107,2001035,10020,Dine In,3,4.5
23000145,01-01-25,3:26:00 AM,971107,9711075,10018,Take Away,3,4
23000147,01-01-25,3:30:00 AM,966105,9661056,10007,Take Away,3,4.5
23000148,01-01-25,3:38:00 AM,971107,2001035,10006,Dine In,2,5.5
23000152,01-01-25,3:45:36 AM,200101,2001018,10011,Dine In,4,5
23000153,01-01-25,3:45:36 AM,971107,9711071,10012,Dine In,4,4
23000155,01-01-25,3:50:00 AM,971106,9711062,10019,Dine In,2,4.5
23000155,01-01-25,3:50:00 AM,971106,9711062,10021,Dine In,3,4
23000306,01-01-25,7:04:48 AM,971107,9711073,10040,Dine In,4,5
23000308,01-01-25,7:07:12 AM,971107,9711075,10021,Take Away,1,4
23000308,01-01-25,7:07:12 AM,971107,9711075,10021,Take Away,3,4
23000309,01-01-25,7:09:36 AM,962110,9621102,10003,Dine In,1,4.5
23000311,01-01-25,7:10:48 AM,200101,2001015,10016,Take Away,2,4
23000312,01-01-25,7:13:36 AM,971107,9711073,10016,Dine In,4,4
23000316,01-01-25,7:21:12 AM,965108,9651088,10017,Dine In,2,3.5
23000318,01-01-25,7:27:12 AM,200101,2001018,10033,Dine In,4,4
23000320,01-01-25,7:32:48 AM,966104,9661041,10026,Take Away,3,3
23000323,01-01-25,7:36:24 AM,200103,2001039,10018,Take Away,3,4
23000324,01-01-25,7:40:00 AM,200101,2001011,10017,Take Away,1,3.5
23000328,01-01-25,7:42:24 AM,971106,9711068,10013,Take Away,2,3.5
23000332,01-01-25,7:47:36 AM,965108,9651087,10026,Dine In,4,3
23000333,01-01-25,7:50:00 AM,200101,2001015,10017,Take Away,1,3.5
23000334,01-01-25,7:52:48 AM,200101,2001014,10013,Dine In,4,3.5
23000339,01-01-25,8:02:48 AM,966105,2001013,10032,Dine In,1,4
23000340,01-01-25,8:03:36 AM,200101,2001017,10016,Dine In,3,4
23000340,01-01-25,8:03:36 AM,200101,2001017,10017,Dine In,4,3.5
23000341,01-01-25,8:04:00 AM,971107,9711078,10020,Dine In,2,4.5
23000341,01-01-25,8:04:00 AM,971107,9711078,10024,Dine In,2,4.5
23000343,01-01-25,8:06:00 AM,966105,9661056,10021,Dine In,2,4
23000343,01-01-25,8:06:00 AM,966105,9661056,10032,Dine In,1,4
23000345,01-01-25,8:07:36 AM,962110,9621106,10019,Dine In,4,4.5
23000346,01-01-25,8:08:00 AM,200101,2001015,10005,Dine In,1,5.5
23000354,01-01-25,8:21:12 AM,200101,2001011,10016,Take Away,1,4
23000355,01-01-25,8:21:12 AM,200101,2001013,10021,Dine In,2,4
23000357,01-01-25,8:22:00 AM,966105,9661057,10017,Dine In,4,3.5
23000357,01-01-25,8:22:48 AM,966105,9661057,10018,Dine In,4,4
23000358,01-01-25,8:23:36 AM,971107,9711072,10015,Dine In,3,4
23000359,01-01-25,8:24:48 AM,962110,2001013,10002,Dine In,2,4.5
23000360,01-01-25,8:26:00 AM,971106,9711067,10024,Dine In,3,4.5
23000363,01-01-25,8:29:36 AM,966105,9661051,10015,Dine In,4,4
23000363,01-01-25,8:29:36 AM,966105,9661051,10031,Dine In,3,4.5
23000368,01-01-25,8:37:36 AM,971106,9711065,10016,Dine In,2,4
23000368,01-01-25,8:37:12 AM,971106,9711065,10020,Dine In,4,4.5
23000372,01-01-25,8:38:24 AM,200101,2001011,10004,Take Away,4,5
23000372,01-01-25,8:38:24 AM,200101,2001011,10020,Take Away,4,4.5
23000375,01-01-25,8:40:24 AM,971106,9711067,10027,Dine In,1,3.5
23000377,01-01-25,8:42:24 AM,200103,2001034,10024,Take Away,1,4.5
23000378,01-01-25,8:43:36 AM,966104,9661041,10017,Take Away,3,3.5
23000381,01-01-25,8:44:48 AM,200103,2001039,10018,Dine In,4,4
23000384,01-01-25,8:46:48 AM,966104,9711071,10021,Take Away,4,4
23000386,01-01-25,8:51:36 AM,200101,2001011,10029,Dine In,1,4
23000387,01-01-25,8:52:48 AM,965108,9651085,10019,Dine In,2,4.5
23000388,01-01-25,8:53:36 AM,974109,9741093,10006,Take Away,1,5.5
23000388,01-01-25,8:53:36 AM,974109,9741093,10020,Take Away,1,4.5
23000391,01-01-25,9:00:24 AM,200101,2001014,10024,Dine In,4,4.5
23000392,01-01-25,9:01:36 AM,965108,2001039,10015,Dine In,1,4
23000392,01-01-25,9:01:36 AM,965108,2001039,10019,Dine In,1,4.5
23000393,01-01-25,9:04:24 AM,966105,9661056,10036,Dine In,1,6
23000396,01-01-25,9:22:24 AM,200101,2001015,10016,Dine In,2,4
23000397,01-01-25,9:26:00 AM,966104,9711071,10005,Dine In,3,5.5
23000402,01-02-25,12:02:48 AM,971107,9711076,10021,Dine In,1,4
23000403,01-02-25,12:03:12 AM,971107,2001035,10020,Dine In,1,4.5
23000405,01-02-25,12:04:24 AM,966105,9661051,10013,Dine In,2,3.5
23000409,01-02-25,12:08:24 AM,974109,9741093,10013,Dine In,2,3.5
23000409,01-02-25,12:08:24 AM,974109,9741093,10034,Dine In,3,4
23000410,01-02-25,12:10:24 AM,962110,9711067,10011,Dine In,4,5
23000410,01-02-25,12:10:24 AM,962110,9711067,10017,Dine In,3,3.5
23000414,01-02-25,12:18:24 AM,200103,2001031,10031,Take Away,4,4.5
23000414,01-02-25,12:18:24 AM,200103,2001031,10032,Take Away,3,4
23000415,01-02-25,12:20:24 AM,200101,2001014,10021,Dine In,3,4
23000417,01-02-25,12:22:48 AM,200101,2001011,10017,Take Away,4,3.5
23000423,01-02-25,12:28:24 AM,971107,2001035,10015,Dine In,2,4
23000423,01-02-25,12:28:24 AM,971107,2001035,10024,Dine In,3,4.5
23000425,01-02-25,12:28:48 AM,966104,9661044,10002,Take Away,1,4.5
23000426,01-02-25,12:28:24 AM,200103,2001035,10011,Take Away,2,5
23000426,01-02-25,12:28:00 AM,200103,2001035,10019,Take Away,2,4.5
23000426,01-02-25,12:28:00 AM,200103,2001035,10019,Take Away,4,4.5
23000426,01-02-25,12:28:00 AM,200103,2001035,10026,Take Away,1,3
23000430,01-02-25,12:36:48 AM,965108,2001039,10005,Dine In,2,5.5
23000430,01-02-25,12:36:48 AM,965108,2001039,10036,Dine In,2,6
23000437,01-02-25,12:47:36 AM,971106,9711069,10021,Dine In,2,4
23000438,01-02-25,12:48:00 AM,966104,9661042,10035,Take Away,4,6
23000439,01-02-25,12:48:24 AM,971107,9711074,10004,Dine In,3,5
23000439,01-02-25,12:48:24 AM,971107,9711074,10026,Dine In,3,3
23000442,01-02-25,12:52:24 AM,971107,9711073,10011,Dine In,1,5
23000445,01-02-25,12:56:00 AM,971107,9711074,10019,Take Away,3,4.5
23000447,01-02-25,12:56:24 AM,200101,2001014,10005,Take Away,3,5.5
23000449,01-02-25,1:00:00 AM,974109,9741095,10018,Dine In,4,4
23000450,01-02-25,1:01:12 AM,200103,2001033,10026,Take Away,1,3
23000451,01-02-25,1:01:36 AM,966105,2001013,10017,Dine In,2,3.5
23000451,01-02-25,1:01:36 AM,966105,2001013,10021,Dine In,1,4
23000453,01-02-25,1:10:24 AM,200103,2001036,10013,Take Away,4,3.5
23000454,01-02-25,1:10:48 AM,966105,9661056,10016,Dine In,1,4
23000454,01-02-25,1:10:48 AM,966105,9661056,10017,Dine In,1,3.5
23000455,01-02-25,1:10:48 AM,971107,2001035,10040,Dine In,2,5
23000456,01-02-25,1:11:12 AM,966105,9661051,10011,Dine In,2,5
23000456,01-02-25,1:11:12 AM,966105,9661051,10011,Dine In,3,5
23000456,01-02-25,1:11:12 AM,966105,9661051,10018,Dine In,4,4
23000459,01-02-25,1:12:00 AM,962110,9711068,10007,Dine In,4,4.5
23000460,01-02-25,1:13:12 AM,971107,9711071,10029,Take Away,4,4
23000461,01-02-25,1:15:36 AM,200103,2001033,10006,Dine In,2,5.5
23000462,01-02-25,1:16:00 AM,974109,9741096,10016,Take Away,1,4
23000463,01-02-25,1:17:36 AM,971106,9711062,10019,Dine In,4,4.5
23000463,01-02-25,1:17:36 AM,971106,9711062,10026,Dine In,1,3
23000464,01-02-25,1:18:48 AM,200101,2001015,10032,Take Away,3,4
23000465,01-02-25,1:20:48 AM,200101,2001013,10026,Take Away,2,3
23000466,01-02-25,1:20:48 AM,966105,9661052,10013,Take Away,2,3.5
23000467,01-02-25,1:21:12 AM,966104,9661041,10013,Dine In,4,3.5
23000467,01-02-25,1:21:12 AM,966104,9661041,10016,Dine In,4,4
23000467,01-02-25,1:21:12 AM,966104,9661041,10019,Dine In,2,4.5
23000467,01-02-25,1:21:12 AM,966104,9661041,10027,Dine In,3,3.5
23000468,01-02-25,1:22:00 AM,966105,9661054,10019,Take Away,3,4.5
23000471,01-02-25,1:30:00 AM,974109,9711072,10013,Take Away,3,3.5
23000474,01-02-25,1:34:48 AM,200101,2001014,10026,Take Away,1,3
23000479,01-02-25,1:46:24 AM,971106,9711069,10013,Take Away,1,3.5
23000487,01-02-25,1:56:48 AM,966105,9661054,10015,Dine In,3,4
23000488,01-02-25,1:57:36 AM,971106,9711069,10003,Dine In,1,4.5
23000488,01-02-25,1:57:36 AM,971106,9711069,10005,Dine In,3,5.5
23000489,01-02-25,1:58:00 AM,966105,9661051,10015,Take Away,4,4
23000489,01-02-25,1:58:00 AM,966105,9661051,10026,Take Away,1,3
23000490,01-02-25,1:59:12 AM,971107,9711075,10018,Dine In,2,4
23000491,01-02-25,1:59:36 AM,971106,9711064,10011,Take Away,2,5
23000492,01-02-25,1:59:36 AM,965108,9651084,10016,Take Away,2,4
23000493,01-02-25,2:00:00 AM,966104,9711071,10016,Dine In,2,4
23000498,01-02-25,2:04:00 AM,200103,2001039,10015,Dine In,1,4
23000505,01-02-25,2:15:12 AM,966105,9661051,10027,Take Away,1,3.5
23000506,01-02-25,2:17:36 AM,200101,2001011,10016,Take Away,4,4
23000508,01-02-25,2:22:00 AM,971106,9711068,10019,Dine In,2,4.5
23000509,01-02-25,2:24:24 AM,971106,9711064,10016,Take Away,1,4
23000509,01-02-25,2:24:24 AM,971106,9711064,10017,Take Away,2,3.5
23000510,01-02-25,2:25:36 AM,971106,9711065,10003,Dine In,2,4.5
23000510,01-02-25,2:25:36 AM,971106,9711065,10032,Dine In,2,4
23000512,01-02-25,2:27:36 AM,966105,9661057,10005,Dine In,1,5.5
23000512,01-02-25,2:27:36 AM,966105,9661057,10021,Dine In,4,4
23000513,01-02-25,2:28:24 AM,966105,9661054,10013,Take Away,3,3.5
23000516,01-02-25,2:32:48 AM,974109,9741093,10004,Dine In,1,5
23000516,01-02-25,2:32:48 AM,974109,9741093,10026,Dine In,2,3
23000517,01-02-25,2:34:48 AM,966105,9661052,10026,Take Away,3,3
23000518,01-02-25,2:35:12 AM,200101,2001015,10011,Dine In,1,5
23000518,01-02-25,2:35:12 AM,200101,2001015,10026,Dine In,4,3
23000520,01-02-25,2:37:36 AM,971107,9711074,10031,Dine In,2,4.5
23000521,01-02-25,2:37:36 AM,971107,9711075,10013,Dine In,1,3.5
23000525,01-02-25,2:45:36 AM,200103,2001033,10003,Dine In,2,4.5
23000526,01-02-25,2:46:48 AM,200101,2001018,10013,Take Away,4,3.5
23000526,01-02-25,2:46:48 AM,200101,2001018,10019,Take Away,2,4.5
23000526,01-02-25,2:46:48 AM,200101,2001018,10036,Take Away,3,6
23000529,01-02-25,2:49:36 AM,966105,2001013,10024,Dine In,1,4.5
23000529,01-02-25,2:49:36 AM,966105,2001013,10029,Dine In,3,4
23000530,01-02-25,2:50:48 AM,962110,9621105,10013,Dine In,4,3.5
23000531,01-02-25,2:51:36 AM,971106,9711067,10018,Dine In,1,4
23000533,01-02-25,2:56:48 AM,966105,9661054,10017,Dine In,3,3.5
23000534,01-02-25,3:00:48 AM,974109,9741096,10011,Take Away,4,5
23000535,01-02-25,3:03:12 AM,965108,9651084,10024,Take Away,2,4.5
23000536,01-02-25,3:05:12 AM,200101,2001014,10001,Dine In,1,4.5
23000537,01-02-25,3:08:00 AM,966105,9661056,10021,Dine In,4,4
23000538,01-02-25,3:14:48 AM,974109,9741095,10005,Dine In,2,5.5
23000539,01-02-25,3:15:36 AM,966105,2001013,10006,Dine In,1,5.5
23000539,01-02-25,3:15:36 AM,966105,2001013,10013,Dine In,1,3.5
23000540,01-02-25,3:16:00 AM,965108,9651084,10015,Dine In,4,4
23000541,01-02-25,3:16:24 AM,971107,9711075,10006,Dine In,3,5.5
23000543,01-02-25,3:20:48 AM,965108,2001039,10004,Dine In,2,5
23000546,01-02-25,3:24:00 AM,200101,2001011,10007,Dine In,2,4.5
23000546,01-02-25,3:24:00 AM,200101,2001011,10017,Dine In,2,3.5
23000549,01-02-25,3:28:00 AM,200101,2001013,10013,Dine In,3,3.5
23000549,01-02-25,3:28:00 AM,200101,2001013,10029,Dine In,2,4
23000551,01-02-25,3:32:48 AM,971106,9711068,10013,Take Away,1,3.5
23000553,01-02-25,3:35:12 AM,966105,9661057,10016,Dine In,3,4
23000556,01-02-25,3:38:48 AM,971107,9711078,10020,Dine In,1,4.5
23000557,01-02-25,3:40:48 AM,966104,9661045,10020,Take Away,1,4.5
23000559,01-02-25,3:50:00 AM,965108,9651082,10036,Dine In,4,6
23000560,01-02-25,3:52:48 AM,200101,2001015,10001,Dine In,1,4.5
23000562,01-02-25,3:54:48 AM,971107,9711076,10036,Dine In,4,6
23000563,01-02-25,3:55:36 AM,974109,9711072,10013,Dine In,4,3.5
23000680,01-02-25,7:00:24 AM,200101,2001017,10035,Dine In,2,6
23000681,01-02-25,7:01:12 AM,966104,9661044,10019,Dine In,2,4.5
23000684,01-02-25,7:02:48 AM,966105,9661051,10017,Dine In,4,3.5
23000686,01-02-25,7:06:24 AM,962110,9621102,10024,Dine In,1,4.5
23000689,01-02-25,7:09:12 AM,200101,2001015,10007,Dine In,1,4.5
23000689,01-02-25,7:09:12 AM,200101,2001015,10013,Dine In,4,3.5
23000690,01-02-25,7:10:00 AM,966104,9711071,10015,Dine In,3,4
23000691,01-02-25,7:11:36 AM,966105,9661057,10003,Dine In,2,4.5
23000691,01-02-25,7:11:12 AM,966105,9661057,10017,Dine In,4,3.5
23000696,01-02-25,7:26:00 AM,200103,2001035,10006,Dine In,4,5.5
23000700,01-02-25,7:32:48 AM,966104,9661044,10016,Dine In,1,4
23000701,01-02-25,7:33:12 AM,200103,2001036,10040,Dine In,4,5
23000703,01-02-25,7:33:36 AM,200101,2001018,10002,Take Away,3,4.5
23000704,01-02-25,7:35:12 AM,966105,9661056,10020,Dine In,2,4.5
23000706,01-02-25,7:43:12 AM,200103,2001036,10033,Take Away,1,4
23000707,01-02-25,7:43:36 AM,971106,9711069,10020,Dine In,4,4.5
23000707,01-02-25,7:43:36 AM,971106,9711069,10021,Dine In,2,4
23000707,01-02-25,7:43:36 AM,971106,9711069,10027,Dine In,2,3.5
23000708,01-02-25,7:44:00 AM,200101,2001017,10011,Take Away,2,5
23000710,01-02-25,7:47:36 AM,966105,9661057,10026,Dine In,4,3
23000711,01-02-25,7:48:24 AM,962110,9621106,10017,Take Away,4,3.5
23000720,01-02-25,8:01:36 AM,966105,9661056,10024,Dine In,3,4.5
23000723,01-02-25,8:07:36 AM,962110,9621105,10029,Take Away,3,4
23000723,01-02-25,8:07:36 AM,962110,9621105,10034,Take Away,4,4
23000724,01-02-25,8:08:00 AM,200101,2001014,10013,Take Away,4,3.5
23000724,01-02-25,8:08:48 AM,200101,2001014,10017,Take Away,4,3.5
23000726,01-02-25,8:13:36 AM,966105,9661052,10007,Dine In,3,4.5
23000728,01-02-25,8:18:48 AM,966104,9661041,10016,Dine In,1,4
23000730,01-02-25,8:19:36 AM,971106,9711068,10013,Take Away,2,3.5
23000732,01-02-25,8:20:48 AM,966104,9661045,10018,Take Away,3,4
23000732,01-02-25,8:20:48 AM,966104,9661045,10026,Take Away,3,3
23000733,01-02-25,8:22:00 AM,965108,2001039,10021,Take Away,4,4
23000733,01-02-25,8:22:00 AM,965108,2001039,10021,Take Away,3,4
23000734,01-02-25,8:24:24 AM,966105,9661052,10002,Dine In,2,4.5
23000738,01-02-25,8:28:24 AM,974109,9741097,10021,Take Away,1,4
23000739,01-02-25,8:31:36 AM,200103,2001034,10020,Dine In,1,4.5
23000744,01-02-25,8:38:24 AM,200103,2001039,10019,Dine In,4,4.5
23000745,01-02-25,8:38:24 AM,200101,2001018,10018,Take Away,4,4
23000745,01-02-25,8:38:48 AM,200101,2001018,10026,Take Away,4,3
23000747,01-02-25,8:40:00 AM,971107,2001035,10002,Dine In,3,4.5
23000749,01-02-25,8:42:48 AM,971106,9711064,10016,Dine In,2,4
23000749,01-02-25,8:42:48 AM,971106,9711064,10029,Dine In,3,4
23000751,01-02-25,8:54:00 AM,966104,9661041,10026,Dine In,4,3
23000752,01-02-25,8:54:48 AM,971106,9711064,10002,Take Away,2,4.5
23000753,01-02-25,8:55:12 AM,200101,2001018,10006,Dine In,4,5.5
23000757,01-02-25,9:03:36 AM,971106,9711068,10019,Dine In,1,4.5
23000759,01-02-25,9:05:36 AM,966104,9661045,10006,Take Away,2,5.5
23000764,01-02-25,9:09:12 AM,200101,2001018,10011,Dine In,2,5
23000765,01-02-25,9:09:12 AM,962110,9621105,10018,Dine In,3,4
23000766,01-02-25,9:15:12 AM,965108,9651081,10034,Dine In,1,4
23000767,01-02-25,9:18:48 AM,974109,9741095,10029,Dine In,1,4
23000769,01-02-25,9:24:24 AM,971107,9711074,10013,Take Away,1,3.5
23000771,01-02-25,9:25:12 AM,971106,9711064,10024,Dine In,1,4.5
23000772,01-02-25,9:26:00 AM,966105,9661054,10036,Dine In,3,6
23000773,01-02-25,9:26:48 AM,200101,2001015,10015,Dine In,4,4
23000773,01-02-25,9:26:48 AM,200101,2001015,10026,Dine In,3,3
23000782,01-03-25,12:01:12 AM,971107,2001035,10016,Take Away,1,4
23000783,01-03-25,12:02:00 AM,965108,9651081,10018,Take Away,4,4
23000786,01-03-25,12:08:00 AM,200103,2001036,10018,Dine In,2,4
23000788,01-03-25,12:09:36 AM,200101,2001017,10024,Dine In,2,4.5
23000789,01-03-25,12:09:36 AM,965108,9651084,10021,Dine In,1,4
23000790,01-03-25,12:09:36 AM,200101,2001015,10020,Dine In,2,4.5
23000794,01-03-25,12:14:48 AM,200101,2001018,10026,Dine In,4,3
23000795,01-03-25,12:16:00 AM,974109,9741096,10003,Take Away,2,4.5
23000797,01-03-25,12:18:24 AM,966104,9661042,10013,Dine In,1,3.5
23000797,01-03-25,12:18:24 AM,966104,9661042,10015,Dine In,1,4
23000800,01-03-25,12:29:12 AM,971107,9711073,10016,Dine In,4,4
23000802,01-03-25,12:33:36 AM,966105,9661056,10016,Dine In,4,4
23000802,01-03-25,12:33:36 AM,966105,9661056,10018,Dine In,3,4
23000807,01-03-25,12:43:12 AM,971107,9711071,10020,Dine In,4,4.5
23000813,01-03-25,12:47:36 AM,966105,9661056,10005,Dine In,4,5.5
23000813,01-03-25,12:47:12 AM,966105,9661056,10040,Dine In,2,5
23000817,01-03-25,12:57:12 AM,966104,9661041,10021,Dine In,1,4
23000817,01-03-25,12:57:12 AM,966104,9661041,10027,Dine In,3,3.5
23000820,01-03-25,1:06:00 AM,200101,2001015,10002,Dine In,4,4.5
23000822,01-03-25,1:07:36 AM,971107,9711074,10021,Dine In,2,4
23000824,01-03-25,1:11:36 AM,200101,2001013,10006,Dine In,4,5.5
23000826,01-03-25,1:16:00 AM,966104,9711071,10026,Dine In,1,3
23000827,01-03-25,1:23:12 AM,971106,9711068,10015,Dine In,4,4
23000830,01-03-25,1:26:48 AM,971106,9711068,10026,Dine In,2,3
23000832,01-03-25,1:29:36 AM,971107,9711073,10017,Dine In,2,3.5
23000832,01-03-25,1:29:36 AM,971107,9711073,10026,Dine In,3,3
23000833,01-03-25,1:30:48 AM,966105,9661051,10040,Dine In,1,5
23000834,01-03-25,1:36:00 AM,971106,9711062,10016,Take Away,1,4
23000835,01-03-25,1:36:48 AM,965108,9651081,10020,Dine In,3,4.5
23000839,01-03-25,1:40:24 AM,966104,9661043,10017,Dine In,2,3.5
23000839,01-03-25,1:40:24 AM,966104,9661043,10024,Dine In,4,4.5
23000843,01-03-25,1:44:00 AM,966105,9661054,10005,Dine In,2,5.5
23000843,01-03-25,1:44:00 AM,966105,9661054,10024,Dine In,2,4.5
23000844,01-03-25,1:46:00 AM,966105,2001013,10003,Dine In,3,4.5
